handle,page_n,ne,type_ne
10419/158568,16,Natural Science Foundation of China
10419/158568,16,Grant No.71671064
10419/158568,16,Central Universities
10419/158568,16,Grant No.15ZDA19
10419/158568,16,Grant No.71671064
10419/158808,13,German Federal Ministry of Education
10419/158808,13,grant 01JG0926
10419/158816,18,National Science Foundation
10419/158816,18,grant No.IIS-0326343
10419/161621,4,Leibniz Association
10419/161621,4,International Association for Media and Communication Research
10419/161621,4,IAMCR
10419/161741,22,Swedish Research Council for Health
10419/161741,22,FAS
10419/161741,22,FORTE
10419/161743,18,IZA Journal of Development
10419/161743,18,Dr. Nguyen
10419/161743,18,German Research Foundation
10419/161743,18,IZA
10419/161743,18,DFG
10419/161758,15,Quantum School of Business
10419/161760,12,National Survey
10419/161763,18,Collecting data
10419/161763,18,SME entrepreneurs
10419/161763,18,immense support of Dr. Madhura Chatrapathi
10419/161763,18,SME
10419/161763,18,AWAKE
10419/161765,10,Finnish Cultural Foundation for financial support
10419/161766,11,Universiti Utara Malaysia
10419/161768,18,Ibn Khaldun theory on poverty
10419/161774,10,Higher Education
10419/161774,10,Research University Grant
10419/161774,10,Grant S
10419/161774,10,MOHE
10419/161774,10,FRGS
10419/161774,10,RMC
10419/161774,10,UPSI
10419/161774,10,RUG
10419/161776,20,ESTG
10419/161779,13,Geran Universiti Putra Malaysia
10419/161779,13,UPM
10419/161781,8,Operational programme Education
10419/161781,8,ESF
10419/161786,23,UK venture fund
10419/161787,17,Kakouris and Georgiadis Journal of Global Entrepreneurship Research
10419/161787,17,17 of 18 Acknowledgements
10419/161787,17,Greek Ministry of Education
10419/161787,17,Education and Lifelong Learning ” programme
10419/161787,17,National and Kapodistrian University for financial support
10419/161788,29,U.S. surveys
10419/161788,29,Faculty Innovation Fund award
10419/161788,29,University of Washington
10419/161791,12,Research Fund of International Islamic University Malaysia
10419/161791,12,International Islamic University for financial support
10419/161791,12,ISTAC
10419/161796,34,National Science and Engineering Research Council of Canada
10419/161796,34,IBM Centre for Business Analytics
10419/161796,34,IBM
10419/161798,17,Growing Forward II Program and Sustainability Metrics Project of Agriculture
10419/161798,17,National Science and Engineering Council of Canada 's Visiting Fellows
10419/161798,17,Harvey Hill
10419/161798,17,NKN
10419/161798,17,AAFC
10419/161798,17,NSERC
10419/161802,33,Decision Point Analysis
10419/161802,33,ProM framework
10419/161805,21,Grant No.SI/501053-01
10419/161805,21,Grant No.16702.2
10419/161805,21,CTI
10419/161807,22,Programma Operativo Nazionale ” Ricerca & Competitivitá “ 2007–2013
10419/161815,22,CIG interactions
10419/161815,22,Decision Support System
10419/161815,22,Compagnia di San Paolo
10419/161815,22,Ginseng project
10419/161815,22,CIG
10419/162023,10,National Social Science Fund
10419/162031,17,Man JY
10419/162034,19,Economic Research
10419/162034,19,National Natural Science Foundation of China
10419/162034,19,Humanity and Social Science Research of Education
10419/162034,19,Yunnan provincial finance department
10419/162034,19,Key Projects of Philosophy
10419/162034,19,Social Sciences Research
10419/162034,19,Public Finance Safety
10419/162034,19,Motivation and Modifying System Research of Local Government
10419/162034,19,Debt Risk
10419/162034,19,Responsibility Transfer
10419/162034,19,Space - time Separation of Power
10419/162034,19,Applied Basic Research of Yunnan Provincial Science and Technology Plan
10419/162034,19,Local Government Debt Risk
10419/162034,19,Yunnan Province
10419/162034,19,26 February 2016 References Fu R
10419/162037,16,U.S. futures trading
10419/162108,19,Financial Economics
10419/162108,19,D / HS4/01235
10419/162108,19,National Science Center of national investment
10419/162108,19,úvěr - Czech Jour
10419/162805,10,social science fund major project of Beijing
10419/162805,10,Grant No
10419/162805,10,Grant N
10419/167629,11,postdoctoral Fellowship award
10419/167629,11,Terry Ng - Knight
10419/167629,11,Jacobs Foundation
10419/167629,11,Ingrid Schoon
10419/167629,11,Wissenschaftszentrum Berlin
10419/167629,11,British Economic and Social Research Council
10419/167629,11,Grant No.ES/J019658/1
10419/167629,11,WZB
10419/167629,11,ESRC
10419/167632,30,Central Universities
10419/167632,30,Grant No.2015KJJCA06
10419/167632,30,CET
10419/167645,14,post - doctoral Fellowship program PATHWAYS
10419/167645,14,Jacobs Foundation
10419/167645,14,Knowledge Economies
10419/167645,14,PATHWAYS
10419/167645,14,Grant No.ES/J019658/1
10419/167645,14,WZB
10419/167645,14,ESRC
10419/167717,26,Global COE
10419/167717,26,Hokkaido University
10419/167717,26,COE
10419/167718,14,Australian Department of Immigration
10419/167721,23,Financial support
10419/167721,23,INTERREG
10419/167721,23,IIIA
10419/167721,23,CAVEN
10419/167726,21,partial support for African governments
10419/167726,21,Economic Research Southern Africa
10419/167726,21,ERSA
10419/167728,16,OOP
10419/167728,16,ERF
10419/167742,16,autonomous Province of Trento
10419/167748,9,National Science Foundation
10419/167748,9,Grant No
10419/167748,9,Grant No.OIA-1301789
10419/167751,15,National Science Foundation
10419/167751,15,Northwest A&F University of China
10419/167759,17,Grant Number B2015
10419/167759,17,Financial Shocks
10419/167759,17,Quantitative Business Cycle Framework
10419/167759,17,Grant No.B2015-42-01
10419/167759,17,HCM
10419/167771,23,Franz Lutz
10419/167771,23,Flow - Deciles
10419/167771,23,Small - Cap Equity Funds Investment strategy
10419/167772,14,Federal Institute for Sports Sciences
10419/167772,14,DOSB
10419/167780,7,No.unit root
10419/167780,7,PPP
10419/167781,16,International Portfolios
10419/167785,30,UC Merced ’s Graduate Research Council
10419/167788,28,Région Champagne Ardennes
10419/167788,28,RiskPerform grant
10419/167794,30,East Asia
10419/167798,14,G-20 nations
10419/167802,22,Faculty Research and Support Funds
10419/167802,22,Houston - Clear Lake
10419/167802,22,Daily Sugar Prices
10419/167822,17,Natural Science Foundation of Fujian Province
10419/167822,17,Specialized Research Fund of Higher Education of Fujian Province
10419/167822,17,Research Project for Young
10419/167822,17,Middle - Aged Faculty of Fujian Province
10419/167822,17,Grant No.2016J05174
10419/167822,17,Grant No.JK2015039
10419/167822,17,Grant No.JAS160403
10419/167824,10,Danish Council for Strategic Research
10419/167824,10,Grant No.10-092299
10419/167824,10,DSF
10419/167826,2,Special Funds - Supplying Operations
10419/167826,2,active management on Japanese mutual funds
10419/167826,2,preand post - Lehman Brothers collapse period
10419/167826,2,Japanese funds
10419/167826,2,Japanese sectors
10419/167826,2,Sharpe style
10419/167826,2,Treynor and Sharpe indices
10419/167826,2,Dow Jones portfolio
10419/167826,2,CFI
10419/167826,2,GSFF
10419/167826,2,CME
10419/167828,14,Financial Development on Energy Consumption
10419/167828,14,Scientiﬁc Research Projects Coordination Department of Afyon Kocatepe University
10419/167828,14,SOS
10419/167828,14,BIL
10419/167830,3,National Audit Ofﬁce
10419/167830,3,United Kingdom
10419/167836,21,Swiss National Science Foundation
10419/167836,21,grant 132909
10419/167837,7,AXA Research Fund for its generous support
10419/167837,7,AXA
10419/167838,24,Deutsche Forschungsgemeinschaft
10419/167840,12,Ministerio de Economía
10419/167840,12,Grant ECO2012-39031-C02-01
10419/167840,12,Grant 36860-2012
10419/167840,12,NSERC
10419/167841,16,IICI
10419/167841,16,KTP
10419/167842,9,National Science Foundation
10419/167842,9,grant DMS-0955463
10419/167842,9,grant DMS-0955463
10419/167843,17,National Natural Science Foundation of China
10419/167843,17,Xiamen University
10419/167844,9,Swiss National Science Foundation Project
10419/167844,9,National Science Foundation of China
10419/167844,9,Grant PIRSES-GA-2012-318984
10419/167844,9,Grant N
10419/167846,10,public LTC support
10419/167846,10,LTC
10419/167847,25,Deﬁned - Beneﬁt Pension Funds
10419/167850,21,E = M
10419/167852,35,Grant No.017-2010-3
10419/167861,22,International work - conference on Time Series
10419/167861,22,Financial System
10419/167861,22,Systemic Risk
10419/167861,22,6th International IFABS Conference on “ Alternative Futures for Global Banking
10419/167861,22,IRMC
10419/167861,22,IFABS
10419/167861,22,INFINITI
10419/167866,22,Hong Kong Special Administrative Region
10419/167866,22,CAE2013 research grant
10419/167866,22,HKU
10419/167871,21,Swiss Finance Institute for ﬁnancial support
10419/167871,21,Flemish Science Foundation
10419/167871,21,FWO
10419/167873,10,Natural Sciences and Engineering Research Council of Canada
10419/167873,10,NSERC
10419/167874,13,Australian Research Council
10419/167876,15,Natural Sciences and Engineering Research Council of Canada
10419/167876,15,Discovery Grants program
10419/167876,15,RGPIN
10419/167878,25,Actuaries CAE Grant
10419/167878,25,Wisconsin - Madison
10419/167878,25,Hickman - Larson Chair
10419/167878,25,Actuarial Science
10419/167878,25,CAE
10419/167880,9,ICREA Academia
10419/167880,9,Drive automobile insurance options
10419/167880,9,ICREA
10419/167880,9,ERDF
10419/167882,17,Natural Sciences and Engineering Research Council of Canada
10419/167882,17,NSERC
10419/167882,17,ACTINFO
10419/167883,13,13 of 15 Acknowledgments
10419/167883,13,Naval Research for ﬁnancial support
10419/167883,13,"Israel Science Foundation , ONR and DTRA for ﬁnancial support"
10419/167883,13,NSF
10419/167883,13,CMMI
10419/167883,13,SES
10419/167883,13,FET
10419/167883,13,FOC
10419/167883,13,INCO
10419/167883,13,LINC
10419/167883,13,MULTIPLEX
10419/167883,13,DFG
10419/167883,13,ONR
10419/167883,13,DTRA
10419/167887,23,Risk Analysis
10419/167887,23,7th European Community Framework Programme
10419/167887,23,National Science Centre
10419/167887,23,RARE
10419/167887,23,IRSES
10419/167887,23,grant 2015/17/B/ST1/01102
10419/167890,29,CSIRO - Monash Superannuation Research Cluster
10419/167890,29,Western Australia
10419/167890,29,Australian Research Council ’s Discovery Projects funding scheme
10419/167891,19,European Research Council
10419/167891,19,European Community ’s Seventh Framework Programme /ERC grant agreement
10419/167891,19,grant agreement N
10419/167891,19,ERC
10419/167895,28,Grant 149879
10419/167898,15,Canada Research Chairs Program
10419/167898,15,Natural Sciences
10419/167899,6,National Natural Science Foundation of China
10419/167899,6,Doctoral Program of Higher Education of China
10419/167901,33,Research Training Group
10419/167901,33,Engineering Sciences
10419/167901,33,Possibly Misspeciﬁed Models
10419/167901,33,DFG
10419/167905,12,Belgian pensions plans ’ funding vehicles
10419/167905,12,IAS philosophy
10419/167905,12,IAS
10419/167906,23,Simons Foundation Grant
10419/167906,23,ARC Centre of Excellence for Mathematical and Statistical Frontiers
10419/167906,23,Grant DP1092502
10419/167906,23,grant SZ/321/2-1
10419/167906,23,ARC
10419/167906,23,DFG
10419/167906,23,ACEMS
10419/167907,17,Macquarie University
10419/167907,17,Jiaqin Wei
10419/167907,17,National Natural Science Foundation of China
10419/167909,20,Estonian Ministry of Education
10419/167912,14,Barbora Peštová
10419/167912,14,Michal Pešta
10419/167912,14,Czech Science Foundation project GA ˇCR
10419/167914,19,2013 Individual Grant
10419/167914,19,Actuarial Foundation
10419/167916,16,PhD scholarship
10419/167916,16,Australian National University
10419/167918,28,CSIRO Australia
10419/167918,28,CSIRO
10419/167920,12,Singapore Ministry of Education
10419/167920,12,Academic Research Fund Tier
10419/167920,12,Grant No.MOE2013-T3-1-017
10419/167922,9,NSERC grant
10419/167922,9,Digiteo Chair C&O program
10419/167922,9,grant 371653-09
10419/167922,9,NSERC
10419/167923,10,National Natural Science Foundation of China
10419/167923,10,SOA Hickman Scholars Program
10419/167923,10,SOA
10419/167929,11,United States Ofﬁce of Naval Research Grant
10419/167929,11,European Commission
10419/167929,11,ERC Advanced Investigator Grant “ Momentum
10419/167929,11,Grant N00014-09-1-0751
10419/167929,11,Grant No.324247
10419/167929,11,ERC
10419/167931,19,ESRC scholarship
10419/167931,19,ESRC
10419/167932,29,National Science Foundation
10419/167932,29,Grant No
10419/167932,29,WWTF
10419/167932,29,Grant No.EF-1038456
10419/167933,5,Universitat Rovira
10419/167933,5,Spanish Ministry of Economy
10419/167935,21,Basic Science Research Program
10419/167935,21,National Research Foundation of Korea
10419/167935,21,NRF
10419/167935,21,ICT
10419/167936,22,University of Bologna Strategic Project “ Ethical Values and Competitiveness of Italian Cooperative Companies
10419/167936,22,PRIN
10419/167936,22,CFICEI
10419/167936,22,AICCON
10419/167937,17,Government support
10419/167937,17,John Templeton Foundation
10419/167941,17,Social Sciences and Humanities Research Council of Canada
10419/167941,17,GRA
10419/167943,18,Burroughs Wellcome Fund
10419/167943,18,Interior Grant D12AP00025
10419/167943,18,Evolutionary Biology Fund
10419/167943,18,Grant D12AP00025
10419/167943,18,Grant RFP-12-16
10419/167944,9,Leverhulme Trust
10419/167944,9,RPG-2014 - 075
10419/167944,9,grant RPG-2014-075
10419/167945,10,Friedrich - Naumann - Stiftung für
10419/167946,25,Spanish Ministry of Science
10419/167946,25,IDEX
10419/167946,25,FONCSI
10419/167949,20,Australian Government
10419/167949,20,ICT Centre of Excellence
10419/167949,20,NICTA
10419/167949,20,ICT
10419/167950,11,ESRC
10419/167951,11,Research Council of Norway
10419/167951,11,grant No.193703
10419/167952,17,Beacom Opportunity Fund
10419/167952,17,South Dakota
10419/167953,19,People Programme
10419/167953,19,REAGrant Agreement No.291734
10419/167953,19,Grant Agreement No.291734
10419/167953,19,FWF
10419/167954,14,Samsung Scholarship
10419/167955,13,John Templeton Foundation
10419/167955,13,Austrian Science Fund
10419/167955,13,FWF
10419/167956,15,Universiti Sains
10419/167958,35,Senior Fellow
10419/167958,35,National Science Foundation
